prompt_id,prompt_text,domain,source,length_type,difficulty
c7da5034-387b-4eba-a512-4da1946fd591,"Using Go, merge two tables for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
336058f6-929b-4e67-95bf-35a814b3a2b9,"Using Rust, write a simple web scraper. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
d9a2a080-69b4-4b89-b543-5feae2816d5b,"Using Java, implement Dijkstra's algorithm with clear comments and analyze time complexity.",Coding / Technical,synthetic,medium,easy
f1fde9d8-969d-41f8-838f-6deb0ed39079,"Using C++, perform k-means clustering for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
3f736260-97b2-4565-895c-b04c8e0805e2,"Using C, paginate a list endpoint. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
2e9f887a-eea7-4c3e-9db3-14e1056cfe0c,"Using Swift, implement merge sort with clear comments and analyze time complexity.",Coding / Technical,synthetic,medium,easy
d6eaef42-d51a-44bc-9bdd-6c8b8d8f2ef7,"Using Kotlin, standardize features for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
2a6c0a23-faad-4446-b760-8dafb0a2febd,"Using SQL, build a REST API. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
fc0cf4eb-a0d0-4687-8636-e7b7b54847c3,"Using R, implement knapsack via DP with clear comments and analyze time complexity.",Coding / Technical,synthetic,medium,easy
60077945-69a6-478f-9873-e0d8dfeb59d2,"Using Bash, plot a histogram for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
c4be101a-6d84-4c56-b0b3-71be519b7c76,"Using Python, authenticate users with JWT. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
97edd658-06de-48a4-a1c8-95375fdeddd0,"Using JavaScript, implement binary search with clear comments and analyze time complexity.",Coding / Technical,synthetic,medium,easy
9505bece-6de2-4a18-8452-7df517ed6977,"Using TypeScript, train a classifier for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
05453deb-58ad-4e32-90d5-7fc723ef2439,"Using Go, add rate limiting. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
1087acb7-21d1-4813-b593-c2928273ff56,"Using Rust, implement Dijkstra's algorithm with clear comments and analyze time complexity.",Coding / Technical,synthetic,medium,easy
0bd9e086-ac33-49d1-862d-434bb906067f,"Using Java, calculate Pearson correlation for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
b231f54d-a9fa-4a72-b39c-7847fa7613da,"Using C++, serve a static site. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
620f9511-8420-48b0-a536-847d63e128fb,"Using C, implement merge sort with clear comments and analyze time complexity.",Coding / Technical,synthetic,medium,easy
80057d64-80cd-4b4f-a840-50f2b5799c48,"Using Swift, compute group-wise means for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
1924da51-8cde-4a45-890d-d1e9107a102e,"Using Kotlin, cache GET responses. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
da4e0662-d734-472c-948a-e208f63fc536,"Using SQL, implement knapsack via DP with clear comments and analyze time complexity.",Coding / Technical,synthetic,medium,easy
43086246-b4f8-4387-b917-5fc3efd60119,"Using R, detect outliers for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
f17034b5-0c98-418f-81d6-399b35f90d59,"Using Bash, write a simple web scraper. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
88e6302c-7562-4d52-997a-be70bb7fec7e,"Using Python, implement binary search with clear comments and analyze time complexity. Use 5 bullet points for clarity.",Coding / Technical,synthetic,medium,easy
866f304a-be5d-4c68-9ef9-60ca1cd724d8,"Using JavaScript, compute cosine similarity for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
36bbe7cb-3230-4058-93da-0eb85b5b217f,"Using TypeScript, paginate a list endpoint. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
0bc8e438-ddde-468a-8c13-d5fcd2594493,"Using Go, implement Dijkstra's algorithm with clear comments and analyze time complexity. Use 4 bullet points for clarity.",Coding / Technical,synthetic,medium,easy
95fb7cb4-1911-41f8-ae3c-a24147471f5a,"Using Rust, clean a CSV for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
8fec97eb-f4a8-4089-be3a-d61bf4dd3675,"Using Java, build a REST API. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
d5f400a5-18fa-40f6-aa40-33cdb2b9e75f,"Using C++, implement merge sort with clear comments and analyze time complexity. Use 3 bullet points for clarity.",Coding / Technical,synthetic,medium,easy
1bda6caa-f012-4df6-af90-8c5e5074e41e,"Using C, merge two tables for a small dataset and print concise results.",Coding / Technical,synthetic,medium,medium
32806282-73d7-4079-ba32-2893127fad9a,"Using Swift, authenticate users with JWT. Provide endpoint examples.",Coding / Technical,synthetic,medium,hard
cc009b7c-c3ba-451d-a4d8-62d7c2733ea9,"Using Kotlin, implement knapsack via DP with clear comments and analyze time complexity. Use 2 bullet points for clarity.",Coding / Technical,synthetic,medium,easy
db0c64ab-87b5-444a-9513-cbd8e0511c74,"Design a Python project that loads a Iris dataset, cleans it, performs feature engineering, trains a logistic regression model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
5b1e638a-4336-4d88-935a-38d465519597,"Design a JavaScript project that loads a Titanic survival dataset, cleans it, performs feature engineering, trains a random forests model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
bfe51f42-b2a6-49b2-949c-e31482ed59eb,"Design a TypeScript project that loads a MNIST digits dataset, cleans it, performs feature engineering, trains a gradient boosting model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
30ad428b-1ef7-4b42-b300-ee7fefda4822,"Design a Go project that loads a CIFAR-10 dataset, cleans it, performs feature engineering, trains a transformers model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
3017de84-67e1-4c00-a8f1-d4ab846a6073,"Design a Rust project that loads a IMDB reviews dataset, cleans it, performs feature engineering, trains a CNNs model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
9b34edf7-4055-480e-bd03-c14b0dd88646,"Design a Java project that loads a Housing prices dataset, cleans it, performs feature engineering, trains a RNNs model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
0f2b5ae9-b1d3-4010-bf17-0d5f5bf9e938,"Design a C++ project that loads a Wine quality dataset, cleans it, performs feature engineering, trains a word2vec model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
de2324bb-696e-47a7-9699-6feb744f7454,"Design a C project that loads a NYC taxi trips dataset, cleans it, performs feature engineering, trains a XGBoost model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
ebb82b3c-c191-4274-b7b9-bafec5fddd6b,"Design a Swift project that loads a Airline delays dataset, cleans it, performs feature engineering, trains a LightGBM model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
88a54eda-12ca-4ddd-9e70-24e8e21db6c7,"Design a Kotlin project that loads a Retail sales dataset, cleans it, performs feature engineering, trains a SVMs model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
77480fe8-71d5-4e2f-997c-39c32e57ed04,"Design a SQL project that loads a Iris dataset, cleans it, performs feature engineering, trains a k-NN model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
6fb58891-42bc-46ae-8ddd-36a120dba3bd,"Design a R project that loads a Titanic survival dataset, cleans it, performs feature engineering, trains a logistic regression model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
9573074b-e4ff-4925-bfdb-293306416eb2,"Design a Bash project that loads a MNIST digits dataset, cleans it, performs feature engineering, trains a random forests model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
8da5c784-0492-46c0-af41-a4dfbe685302,"Design a Python project that loads a CIFAR-10 dataset, cleans it, performs feature engineering, trains a gradient boosting model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
d03f8cef-fd18-417a-afe4-5a61ffc1343e,"Design a JavaScript project that loads a IMDB reviews dataset, cleans it, performs feature engineering, trains a transformers model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
5e6d010b-b388-4c9f-9694-0ab2367502b3,"Design a TypeScript project that loads a Housing prices dataset, cleans it, performs feature engineering, trains a CNNs model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
da693f1d-ecbf-4962-a00c-bc1e9391c45f,"Design a Go project that loads a Wine quality dataset, cleans it, performs feature engineering, trains a RNNs model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
9c78b5d0-6cbf-467a-a276-ad104e3acd94,"Design a Rust project that loads a NYC taxi trips dataset, cleans it, performs feature engineering, trains a word2vec model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
1671092e-5d19-44a4-9710-d2e99e181ef1,"Design a Java project that loads a Airline delays dataset, cleans it, performs feature engineering, trains a XGBoost model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
d061c99f-ca1d-4ff1-a2d7-15bd0cbf4f37,"Design a C++ project that loads a Retail sales dataset, cleans it, performs feature engineering, trains a LightGBM model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
5f55d34d-3887-4343-98e7-245be0a8cf17,"Design a C project that loads a Iris dataset, cleans it, performs feature engineering, trains a SVMs model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
ae3138f6-8df3-448b-bd73-957da908c9bd,"Design a Swift project that loads a Titanic survival dataset, cleans it, performs feature engineering, trains a k-NN model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
927aa9b0-b7f1-4064-9c98-7ed65cfb22e8,"Design a Kotlin project that loads a MNIST digits dataset, cleans it, performs feature engineering, trains a logistic regression model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
fbaa3f75-651b-4344-80e9-f74fe1046c0c,"Design a SQL project that loads a CIFAR-10 dataset, cleans it, performs feature engineering, trains a random forests model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
4003381e-3ef0-4def-8dd9-a650a5278e9b,"Design a R project that loads a IMDB reviews dataset, cleans it, performs feature engineering, trains a gradient boosting model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
43426728-05e3-4d3d-aac4-089bc9107985,"Design a Bash project that loads a Housing prices dataset, cleans it, performs feature engineering, trains a transformers model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
835eedbb-d8f1-48e9-84eb-677e37f265e3,"Design a Python project that loads a Wine quality dataset, cleans it, performs feature engineering, trains a CNNs model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
e31faae2-d2ff-4a25-b68c-deca52ffeef4,"Design a JavaScript project that loads a NYC taxi trips dataset, cleans it, performs feature engineering, trains a RNNs model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
53ae37af-abf2-4b61-be28-442bc227ef17,"Design a TypeScript project that loads a Airline delays dataset, cleans it, performs feature engineering, trains a word2vec model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,medium
f76c60e3-c0ba-43e9-ae76-8dd8866a8997,"Design a Go project that loads a Retail sales dataset, cleans it, performs feature engineering, trains a XGBoost model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,hard
50f58e58-e633-4d2f-a4e8-ea18809ce46b,"Design a Rust project that loads a Iris dataset, cleans it, performs feature engineering, trains a LightGBM model, evaluates via cross-validation, logs metrics, and saves artifacts. Include structure and key code excerpts.",Coding / Technical,synthetic,long,easy
